geneID,GeneName,Chrom,Strand,Start,End,GeneLength,DL_1_fpkm,DL_2_fpkm,DL_3_fpkm,DL_DOX_1_fpkm,DL_DOX_2_fpkm,DL_DOX_3_fpkm,GeneType,GeneDescription
ENSG00000248709,CTC-505O3.2,chr5,+,115091341,115091983,643,0,0,0,0,0,0,lincRNA,-
ENSG00000178796,RIIAD1,chr1,+,151682909,151702281,1772,0,0,0.036102174,0,0,0,protein_coding,regulatory_subunit_of_type_II_PKA_R-subunit_(RIIa)_domain_containing_1
ENSG00000244242,IFITM10,chr11,-,1753640,1771821,3807,1.251096245,1.393644165,1.42834499,7.807979946,10.74454935,11.18190097,protein_coding,interferon_induced_transmembrane_protein_10
ENSG00000132801,ZSWIM3,chr20,+,44486256,44507761,2773,2.134501542,1.787155909,1.960948206,2.818950475,2.445916704,2.594061451,protein_coding,zinc_finger_SWIM-type_containing_3
ENSG00000172538,FAM170B,chr10,-,50339199,50342053,1401,0,0,0,0,0,0,protein_coding,family_with_sequence_similarity_170_member_B
ENSG00000236671,PRKG1-AS1,chr10,-,53990502,54073888,1111,0,0,0,0,0,0,processed_transcript,PRKG1_antisense_RNA_1
ENSG00000270248,CTC-471J1.10,chr19,-,52613571,52613979,409,0.226122126,0,0,0.377217363,0,0.131250819,pseudogene,-
ENSG00000224574,COL18A1-AS2,chr21,-,46827301,46829980,552,0,0,0,0,0,0,antisense,COL18A1_antisense_RNA_2
ENSG00000163993,S100P,chr4,+,6694796,6698897,1279,185.9079238,178.2832969,192.4693527,1025.128244,876.6631732,904.8222139,protein_coding,S100_calcium_binding_protein_P
ENSG00000265296,FEM1AP2,chr18,-,14391912,14393908,1997,0,0,0,0,0,0,pseudogene,fem-1_homolog_a_(C._elegans)_pseudogene_2
ENSG00000110651,CD81,chr11,+,2397407,2418649,5235,76.0983024,73.52790961,72.84495891,71.69368455,66.67601469,63.93594711,protein_coding,CD81_molecule
ENSG00000102595,UGGT2,chr13,-,96453834,96705736,4832,4.717982944,4.343791392,4.885359271,4.970312356,5.155449751,4.943771807,protein_coding,UDP-glucose_glycoprotein_glucosyltransferase_2
ENSG00000133477,FAM83F,chr22,+,40390953,40426043,2071,16.27735376,15.48374377,14.4564887,15.6690616,15.04074522,14.12673292,protein_coding,family_with_sequence_similarity_83_member_F
ENSG00000223982,SNRPD2P2,chr1,-,231611702,231612034,333,0,0,0,0,0,0,pseudogene,small_nuclear_ribonucleoprotein_D2_pseudogene_2
ENSG00000215507,RBMY2DP,chrY,+,28269821,28279455,1157,0,0,0,0,0,0,pseudogene,RNA_binding_motif_protein_Y-linked_family_2_member_D_pseudogene
ENSG00000256338,RPL41P2,chr15,+,28560798,28561102,305,3.941938837,3.05853552,3.355963356,1.854755098,2.470865946,4.048119532,pseudogene,ribosomal_protein_L41_pseudogene_2
ENSG00000196459,TRAPPC2,chrX,-,13730363,13752754,3108,4.359362491,4.033209997,4.01375323,4.99711864,4.795628207,4.818906771,protein_coding,trafficking_protein_particle_complex_2
ENSG00000104889,RNASEH2A,chr19,+,12917394,12924452,1487,62.97242704,57.98966377,59.15463738,50.73560844,47.78013714,50.39643094,protein_coding,ribonuclease_H2_subunit_A
ENSG00000213108,BTF3L4P3,chr6,-,137865034,137865509,476,0,0,0,0,0,0,pseudogene,basic_transcription_factor_3-like_4_pseudogene_3
ENSG00000213107,AHCYP5,chr2,-,196447518,196448755,1238,0,0,0,0,0,0,pseudogene,adenosylhomocysteinase_pseudogene_5
ENSG00000179242,CDH4,chr20,+,59827482,60515673,6511,0.021306393,0.026863769,0.029476141,0.055289679,0.083593436,0.115426538,protein_coding,cadherin_4_type_1_R-cadherin_(retinal)
ENSG00000106484,MEST,chr7,+,130126046,130146133,2465,23.29920192,24.78778635,23.9801621,19.90330411,20.10996417,21.49441156,protein_coding,mesoderm_specific_transcript
ENSG00000271456,CTC-661I16.2,chr16,-,57366291,57366511,221,0,0,0,0,0,0,pseudogene,-
ENSG00000267361,LOC100421166,chr17,-,67090430,67091640,1211,0,0,0,0,0,0,pseudogene,-
ENSG00000185940,KRTAP5-5,chr11,+,1651033,1652160,1128,0,0,0,0,0,0,protein_coding,keratin_associated_protein_5-5
ENSG00000204622,HLA-J,chr6,+,29974360,29977733,1306,0.035407331,0.133928025,0.09796792,0.039377719,0.032057772,0.041103817,pseudogene,major_histocompatibility_complex_class_I_J_(pseudogene)
ENSG00000011083,SLC6A7,chr5,+,149569520,149602351,3739,0.185512068,0.171526255,0.102658013,0.192560098,0.268739989,0.330215688,protein_coding,solute_carrier_family_6_(neurotransmitter_transporter_L-proline)_member_7
ENSG00000183474,GTF2H2C,chr5,+,68856035,68890550,2952,5.889899232,5.707880535,6.327957667,5.069561121,4.651938972,5.182673358,protein_coding,general_transcription_factor_IIH_polypeptide_2C
ENSG00000163516,ANKZF1,chr2,+,220094479,220101391,3245,15.51849325,15.9009091,17.86119712,13.4550934,13.94721549,13.43280342,protein_coding,ankyrin_repeat_and_zinc_finger_domain_containing_1
ENSG00000237427,TOMM22P1,chrY,+,23292756,23293067,312,0,0,0,0,0,0,pseudogene,translocase_of_outer_mitochondrial_membrane_22_homolog_(yeast)_pseudogene_1
ENSG00000205571,SMN2,chr5,+,69345350,69374349,1573,4.056829323,3.150529774,4.514309418,2.092401289,3.247189441,2.149993555,protein_coding,survival_of_motor_neuron_2_centromeric
ENSG00000170613,FAM71B,chr5,-,156588857,156593275,2515,0,0,0,0,0,0,protein_coding,family_with_sequence_similarity_71_member_B
ENSG00000196154,S100A4,chr1,-,153516089,153522612,755,21.43667707,19.30573952,17.03123622,99.99374443,103.1436535,115.5398355,protein_coding,S100_calcium_binding_protein_A4
ENSG00000120594,PLXDC2,chr10,+,20105168,20569286,2969,0,0,0,0,0,0,protein_coding,plexin_domain_containing_2
ENSG00000250722,SEPP1,chr5,-,42799982,42887494,4175,4.175622637,4.692196409,4.412991336,3.017889487,2.767764409,2.430136427,protein_coding,selenoprotein_P_plasma_1
ENSG00000198081,ZBTB14,chr18,-,5289018,5297052,3528,6.225889467,6.775614137,6.509729445,4.577146354,4.402727956,4.838646276,protein_coding,zinc_finger_and_BTB_domain_containing_14
ENSG00000235649,MXRA5P1,chrY,+,14077914,14108092,8000,0,0,0.031986526,0.006428413,0,0,pseudogene,matrix-remodelling_associated_5_pseudogene_1
ENSG00000168040,FADD,chr11,+,70049269,70053496,1841,19.0644535,20.33174362,23.24713278,20.50387752,18.80737739,18.37012418,protein_coding,Fas_(TNFRSF6)-associated_via_death_domain
ENSG00000132109,TRIM21,chr11,-,4406127,4414926,1924,20.23687256,21.84859841,22.7430183,26.7560955,27.72304171,27.31511009,protein_coding,tripartite_motif_containing_21
ENSG00000241476,SSX2,chrX,-,52725946,52736239,1410,0,0,0,0,0,0,protein_coding,synovial_sarcoma_X_breakpoint_2
ENSG00000241478,HSPA8P9,chr3,+,137599137,137601079,1943,0,0,0,0,0,0,pseudogene,heat_shock_70kDa_protein_8_pseudogene_9
ENSG00000268764,CTC-450M9.1,chr19,-,38599140,38600173,328,0.422944892,0,0,0.15679055,0,0.163663369,antisense,-
ENSG00000236734,GRIFIN,chr7,-,2514360,2516528,648,0,0,0,0,0,0,processed_transcript,galectin-related_inter-fiber_protein
ENSG00000260965,CTC-661I16.1,chr16,+,57355264,57356029,455,0,0,0,0,0,0,pseudogene,-
ENSG00000167283,ATP5L,chr11,+,118271869,118302211,1582,44.19586974,38.91802783,37.28391496,32.37774415,31.14917164,31.6931735,protein_coding,ATP_synthase_H+_transporting_mitochondrial_Fo_complex_subunit_G
ENSG00000235284,SNORD62A,chr9,+,134361052,134361137,86,1.075394763,0.677945737,2.231618075,0.597991866,3.894646581,0,sense_intronic,-
ENSG00000269385,CTC-312O10.2,chr19,+,6898310,6898697,272,0,0,0,0,0,0,pseudogene,-
ENSG00000263126,CTC-479C5.10,chr16,+,67916364,67920270,3907,0.011835673,0,0,0.039488585,0.02143202,0.027479695,3prime_overlapping_ncrna,-
ENSG00000176834,VSIG10,chr12,-,118501398,118573831,4946,22.05515944,22.24391226,22.35047169,19.67255407,19.72324307,19.1781967,protein_coding,V-set_and_immunoglobulin_domain_containing_10
ENSG00000148840,PPRC1,chr10,+,103892787,103910082,5330,16.71825244,15.1501157,16.14329348,12.68797375,14.21765213,14.54337878,protein_coding,peroxisome_proliferator-activated_receptor_gamma_coactivator-related_1
ENSG00000148848,ADAM12,chr10,-,127700950,128077024,7938,0,0,0,0,0,0,protein_coding,ADAM_metallopeptidase_domain_12
ENSG00000135124,P2RX4,chr12,+,121647660,121671909,4658,10.08627016,10.57671032,10.65759724,11.09584305,9.860153171,9.78438509,protein_coding,purinergic_receptor_P2X_ligand-gated_ion_channel_4
ENSG00000228078,HLA-U,chr6,+,29901878,29902063,186,0,0,0,0,0,0,pseudogene,major_histocompatibility_complex_class_I_U_(pseudogene)
ENSG00000104381,GDAP1,chr8,+,75233365,75401107,3666,11.08747841,11.16446809,9.754756077,12.26062755,13.2249067,12.4027012,protein_coding,ganglioside_induced_differentiation_associated_protein_1
ENSG00000125434,SLC25A35,chr17,-,8191081,8198661,2785,1.162275848,1.339825255,1.768734278,1.569594448,1.698751144,1.946800752,protein_coding,solute_carrier_family_25_member_35
ENSG00000261037,CTC-471C19.1,chr5,-,6019142,6022396,3255,0,0,0,0,0,0,lincRNA,-
ENSG00000037474,NSUN2,chr5,-,6599352,6633404,3558,55.95045014,55.64871278,54.58746045,46.5996674,47.28033083,45.86622223,protein_coding,NOP2/Sun_RNA_methyltransferase_family_member_2
ENSG00000249634,USP9YP5,chrY,-,20652801,20656181,630,0,0,0,0,0,0,pseudogene,ubiquitin_specific_peptidase_9_Y-linked_pseudogene_5
ENSG00000123297,TSFM,chr12,+,58176372,58201854,2192,9.830638808,9.734954383,10.24385998,7.53109646,7.08614244,7.640809558,protein_coding,Ts_translation_elongation_factor_mitochondrial
ENSG00000227913,KRT8P44,chr6,+,162989411,162990760,1350,0,0,0,0,0,0,pseudogene,keratin_8_pseudogene_44
ENSG00000249637,CTC-329D1.2,chr5,-,139750476,139780952,549,1.937277634,1.0619915,1.514844571,1.498791998,1.448964598,1.466709975,antisense,-
ENSG00000163239,TDRD10,chr1,+,154474695,154520623,2331,0,0,0.027444467,0,0,0,protein_coding,tudor_domain_containing_10
ENSG00000137770,CTDSPL2,chr15,+,44719432,44821236,6828,8.147202066,8.043605744,8.207438942,6.703324164,7.198650729,7.358811314,protein_coding,CTD_(carboxy-terminal_domain_RNA_polymerase_II_polypeptide_A)_small_phosphatase_like_2
ENSG00000253449,CTC-436K13.6,chr5,-,157652360,157661384,771,0,0,0,0,0,0,lincRNA,-
ENSG00000121380,BCL2L14,chr12,+,12202778,12364018,2039,5.624330434,5.432875594,6.212194308,4.010270118,4.209331733,4.580969008,protein_coding,BCL2-like_14_(apoptosis_facilitator)
ENSG00000178381,ZFAND2A,chr7,-,1191707,1200395,1084,11.645811,10.64950185,9.678579744,15.4187017,15.68098248,17.18404984,protein_coding,zinc_finger_AN1-type_domain_2A
ENSG00000263485,CTC-304I17.4,chr17,-,32407901,32409243,299,0,0,0,0,0,0,sense_intronic,-
ENSG00000160058,BSDC1,chr1,-,32830704,32860332,4599,13.47341732,14.07190694,15.73244645,16.92997018,19.54542656,17.96389638,protein_coding,BSD_domain_containing_1
ENSG00000160051,IQCC,chr1,+,32671236,32674288,2293,1.451993976,1.576452973,1.255467648,1.480245019,1.369410731,1.404664242,protein_coding,IQ_motif_containing_C
ENSG00000231725,VN1R110P,chrX,+,48494553,48495523,971,0,0,0,0,0,0,pseudogene,vomeronasal_1_receptor_110_pseudogene
ENSG00000231726,HMGN2P38,chr11,+,73291298,73291562,265,0,0,0,0,0,0,pseudogene,high_mobility_group_nucleosomal_binding_domain_2_pseudogene_38
ENSG00000221970,OR2A1,chr7,+,144015218,144016150,933,0,0,0,0.11024073,0,0,protein_coding,olfactory_receptor_family_2_subfamily_A_member_1
ENSG00000155256,ZFYVE27,chr10,+,99496878,99520664,3047,10.10736962,9.242044637,11.44250511,10.17744082,9.480978345,10.16549872,protein_coding,zinc_finger_FYVE_domain_containing_27
ENSG00000155254,MARVELD1,chr10,+,99472930,99477907,3219,40.38092303,43.61429845,39.21057178,39.89250363,38.94102129,38.25584226,protein_coding,MARVEL_domain_containing_1
ENSG00000115816,CEBPZ,chr2,-,37428755,37458856,3463,38.17666937,41.26522381,40.5119555,31.79493221,32.81208817,33.18864386,protein_coding,CCAAT/enhancer_binding_protein_(C/EBP)_zeta
ENSG00000118990,GLRXP3,chr5,-,161178454,161178774,321,0,0,0,0,0,0,pseudogene,glutaredoxin_(thioltransferase)_pseudogene_3
ENSG00000136144,RCBTB1,chr13,-,50106082,50159719,4025,16.38287108,17.64309566,17.32437916,13.51803326,13.4703972,13.80383617,protein_coding,regulator_of_chromosome_condensation_(RCC1)_and_BTB_(POZ)_domain_containing_protein_1
ENSG00000172912,COX6B1P3,chr22,+,40965290,40965899,260,0,0,0,0,0,0,pseudogene,cytochrome_c_oxidase_subunit_VIb_polypeptide_1_(ubiquitous)_pseudogene_3
ENSG00000236382,KRTAP10-13P,chr21,+,46122136,46122706,571,0,0,0,0,0,0,pseudogene,keratin_associated_protein_10-13_pseudogene
ENSG00000077279,DCX,chrX,-,110537007,110655603,9405,0,0,0,0,0,0,protein_coding,doublecortin
ENSG00000269025,CTC-457E21.5,chr19,+,22788541,22791013,528,0,0,0,0,0,0,pseudogene,-
ENSG00000269028,MTRNR2L12,chr3,-,96335981,96337000,1020,0,0,0.062718678,0,0.123139561,0.157887015,protein_coding,MT-RNR2-like_12_(pseudogene)
ENSG00000236969,GGT8P,chr2,+,91963970,91969195,532,0,0,0,0,0.157396431,0,pseudogene,gamma-glutamyltransferase_8_pseudogene
ENSG00000100632,ERH,chr14,-,69846848,69865344,1116,94.01706171,84.21592595,83.46304924,73.54656945,66.10255217,73.8362304,protein_coding,enhancer_of_rudimentary_homolog_(Drosophila)
ENSG00000111726,CMAS,chr12,+,22199108,22218608,1787,63.52772702,64.86123487,64.29524368,52.60722171,50.37214276,51.75902134,protein_coding,cytidine_monophosphate_N-acetylneuraminic_acid_synthetase
ENSG00000103489,XYLT1,chr16,-,17195626,17564738,9891,0.112203761,0.047156674,0.109952672,0.093589264,0.067726136,0.092264376,protein_coding,xylosyltransferase_I
ENSG00000229754,CXCR2P1,chr2,-,218923878,218930452,2503,0,0,0,0.020546265,0,0,pseudogene,chemokine_(C-X-C_motif)_receptor_2_pseudogene_1
ENSG00000182196,ARL6IP4,chr12,+,123464333,123467456,1782,0.051898962,0,0.1794979,0.086577947,0.070483924,0.180746078,protein_coding,ADP-ribosylation-like_factor_6_interacting_protein_4
ENSG00000186867,QRFPR,chr4,-,122250467,122302214,1708,0,0,0,0,0,0.031429499,protein_coding,pyroglutamylated_RFamide_peptide_receptor
ENSG00000186862,PDZD7,chr10,-,102767567,102790890,4306,0.644337782,0.812401301,0.727979453,1.958680277,2.041840376,2.019604456,protein_coding,PDZ_domain_containing_7
ENSG00000251633,GYG1P1,chr8,-,74817592,74827245,698,0,0,0,0,0,0,pseudogene,glycogenin_1_pseudogene_1
ENSG00000101251,SEL1L2,chr20,-,13829893,13977089,2348,0,0,0,0,0,0,protein_coding,sel-1_suppressor_of_lin-12-like_2_(C._elegans)
ENSG00000127914,AKAP9,chr7,+,91570181,91739987,12475,5.671360439,5.603663061,5.256302827,5.243729552,5.225460586,5.705954456,protein_coding,A_kinase_(PRKA)_anchor_protein_(yotiao)_9
ENSG00000112406,HECA,chr6,+,139456249,139501939,5614,6.795445178,6.625850851,6.358561227,6.439863236,6.339033334,6.157987318,protein_coding,headcase_homolog_(Drosophila)
ENSG00000211877,TRAJ12,chr14,+,23000889,23000948,60,0,0,0,0,0,0,TR_J_gene,T_cell_receptor_alpha_joining_12
ENSG00000107593,PKD2L1,chr10,-,102047903,102090243,3043,0.01519618,0,0.042046041,0,0,0,protein_coding,polycystic_kidney_disease_2-like_1
ENSG00000198612,COPS8,chr2,+,237993955,238009109,4007,13.65217275,12.90617836,12.77225884,10.93487896,10.28140043,10.797943,protein_coding,COP9_signalosome_subunit_8
ENSG00000160695,VPS11,chr11,+,118938403,118952688,3387,16.31507526,17.5753479,17.62233748,21.43942965,22.86825624,22.72789874,processed_transcript,vacuolar_protein_sorting_11_homolog_(S._cerevisiae)
ENSG00000242485,MRPL20,chr1,-,1337288,1342693,1693,123.5122328,115.0225242,114.569576,109.324781,104.9530189,101.5289046,protein_coding,mitochondrial_ribosomal_protein_L20
ENSG00000205989,DEFB109,chr8,-,7847937,7855043,264,0,0,0,0,0,0,pseudogene,-
ENSG00000129484,PARP2,chr14,+,20811741,20826064,1980,10.01909454,9.628883842,10.08060205,7.895908754,6.935618104,9.218049967,protein_coding,poly_(ADP-ribose)_polymerase_2
ENSG00000249438,CTC-512J14.2,chr5,+,79584268,79585600,1333,0,0,0,0,0,0,pseudogene,-
ENSG00000162992,NEUROD1,chr2,-,182537815,182545603,2852,0,0,0,0,0,0,protein_coding,neuronal_differentiation_1
ENSG00000162998,FRZB,chr2,-,183698002,183731890,3162,0.073121402,0.018438752,0.020231832,0.048792505,0.066204065,0,protein_coding,frizzled-related_protein
ENSG00000126709,IFI6,chr1,-,27992572,27998729,841,36.34476261,36.18827587,38.71852937,43.41662701,46.29813222,41.87291299,protein_coding,interferon_alpha-inducible_protein_6
ENSG00000254163,CTC-340I23.2,chr5,-,156131069,156166823,460,0,0,0,0,0,0,antisense,-
ENSG00000033800,PIAS1,chr15,+,68346517,68483096,2932,9.841402554,9.902817193,9.360313467,12.73404506,12.72302136,13.42039628,protein_coding,protein_inhibitor_of_activated_STAT_1
ENSG00000230994,FGFR3P1,chr6,+,31345196,31345796,601,0,0,0,0,0,0,pseudogene,fibroblast_growth_factor_receptor_3_pseudogene_1
ENSG00000083896,YTHDC1,chr4,-,69176105,69215807,6232,15.84188322,15.1652284,15.80848833,14.47424342,15.17627908,15.99594088,protein_coding,YTH_domain_containing_1
ENSG00000233929,MT1XP1,chr1,-,16567708,16567893,186,0,0.313458781,0,0,0,0,pseudogene,metallothionein_1X_pseudogene_1
ENSG00000132432,SEC61G,chr7,-,54819943,54827667,1227,96.74258302,94.27368653,92.90951731,94.89112322,92.43596094,103.7756478,protein_coding,Sec61_gamma_subunit
ENSG00000069275,NUCKS1,chr1,-,205681947,205719404,6496,56.89841514,56.84934013,54.45981753,45.52931109,42.96956499,43.06261391,protein_coding,nuclear_casein_kinase_and_cyclin-dependent_kinase_substrate_1
ENSG00000143994,ABHD1,chr2,+,27346682,27353680,1400,0.462419748,0.583033334,0.639730515,0.734675721,0.747633049,0.651847819,protein_coding,abhydrolase_domain_containing_1
ENSG00000248428,CTC-551A13.1,chr5,-,110306650,110344598,697,0,0,0,0,0,0,processed_transcript,-
ENSG00000248424,OR51K1P,chr11,-,5451883,5452832,950,0.194703052,0,0,0.162402001,0,0,pseudogene,olfactory_receptor_family_51_subfamily_K_member_1_pseudogene
ENSG00000133742,CA1,chr8,-,86239837,86291243,2785,0,0,0,0,0,0,protein_coding,carbonic_anhydrase_I
ENSG00000249777,CTC-235G5.1,chr5,+,75371356,75371745,390,0,0,0,0,0,0,pseudogene,-
ENSG00000101981,F9,chrX,+,138612917,138645617,2780,0,0,0,0,0,0,protein_coding,coagulation_factor_IX
ENSG00000100058,CRYBB2P1,chr22,+,25844072,25916821,1560,5.869173727,5.643463677,5.044029059,5.043831389,5.367621891,4.886400695,pseudogene,crystallin_beta_B2_pseudogene_1
ENSG00000235044,PPIAP3,chr20,+,36158441,36158945,505,0.183136534,0,0.38003793,0.305508715,0,0.318900506,pseudogene,peptidylprolyl_isomerase_A_(cyclophilin_A)_pseudogene_3
ENSG00000023734,STRAP,chr12,+,16035325,16056412,1866,157.0888952,149.6952144,149.2361699,132.3164359,133.4553039,136.3328145,protein_coding,serine/threonine_kinase_receptor_associated_protein
ENSG00000267178,CTC-260F20.7,chr19,-,19698901,19699225,325,0,0,0,0.158237848,0.257645851,0,pseudogene,-
ENSG00000024422,EHD2,chr19,+,48216600,48246391,3585,1.818722022,2.146733613,1.90937699,10.50063708,11.92375655,10.16730719,protein_coding,EH-domain_containing_2
ENSG00000234319,RPS12P2,chr10,-,81975607,81975875,269,0.171903252,0,0,0,0,0,pseudogene,ribosomal_protein_S12_pseudogene_2
ENSG00000169509,CRCT1,chr1,+,152486978,152488486,700,0,0,0,0,0,0,protein_coding,cysteine-rich_C-terminal_1
ENSG00000250451,HOXC-AS1,chr12,-,54392806,54393794,548,1.856429646,1.595894161,0.817174015,0.938454388,1.910011439,1.56734555,antisense,HOXC_cluster_antisense_RNA_1
ENSG00000226564,FTH1P20,chr2,-,181737594,181738141,548,0.675065326,0.425571776,0.817174015,0.375381755,0.152800915,0.685713678,pseudogene,ferritin_heavy_polypeptide_1_pseudogene_20
ENSG00000187097,ENTPD5,chr14,-,74424713,74486102,5842,3.364060133,3.36327,3.613678019,3.820514959,3.576148224,3.951229304,protein_coding,ectonucleoside_triphosphate_diphosphohydrolase_5
ENSG00000251467,CTC-250P20.2,chr5,+,72292747,72293469,723,0,0,0,0,0,0,pseudogene,-
ENSG00000115761,NOL10,chr2,-,10710892,10830101,3333,12.27847216,11.75512752,11.45871939,9.68987239,8.968904841,9.357636047,protein_coding,nucleolar_protein_10
ENSG00000158525,CPA5,chr7,+,129984630,130008571,2573,0.251608102,0.226596709,0.198905718,0.339783952,0.341708692,0.333814754,protein_coding,carboxypeptidase_A5
ENSG00000120265,PCMT1,chr6,+,150070579,150132556,1984,56.38071426,59.53757731,58.87842339,66.97991146,64.9114307,67.29138213,protein_coding,protein-L-isoaspartate_(D-aspartate)_O-methyltransferase
ENSG00000231222,ARF4P4,chr13,+,81462483,81463002,520,0,0,0,0,0,0,pseudogene,ADP-ribosylation_factor_4_pseudogene_4
ENSG00000090530,LEPREL1,chr3,-,189674517,189840226,3509,0.329452656,0.3323074,0.182311346,0.381051528,0.202834615,0.214175603,protein_coding,leprecan-like_1
ENSG00000250330,CTC-422A18.2,chr5,+,78525727,78526411,359,0.128807729,0,0,0,0,0,pseudogene,-
ENSG00000197603,C5orf42,chr5,-,37106330,37249530,11250,2.125075643,2.601624297,2.104002582,3.22734881,3.650841705,3.965279753,protein_coding,chromosome_5_open_reading_frame_42
